Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Category,Sales,Quantity,Discount,Profit,Functions,IF
5420,CA-2012-110877,10/23/2012,10/26/2012,First Class,JE-15715,Joe Elijah,Consumer,United States,Houston,Texas,Central,Technology,150.384,2,0.2,15.0384,,
6646,US-2012-156496,08-10-2012,8/16/2012,Standard Class,WB-21850,William Brown,Consumer,United States,Redmond,Oregon,West,Office Supplies,133.472,4,0.2,15.0156,,
3395,US-2014-131583,06-11-2014,06-11-2014,Same Day,CL-11890,Carl Ludwig,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,40.032,6,0.2,15.012,,
890,CA-2014-132934,6/21/2014,6/27/2014,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,New Rochelle,New York,East,Technology,149.95,5,0,14.995,,
1780,CA-2013-124667,11-12-2013,11/17/2013,Standard Class,BD-11770,Bryan Davis,Consumer,United States,New York City,New York,East,Technology,59.97,3,0,14.9925,,
8384,CA-2013-145135,11/27/2013,11/29/2013,First Class,CD-12790,Cynthia Delaney,Home Office,United States,Shelton,Connecticut,East,Technology,59.97,3,0,14.9925,,
3538,CA-2011-158771,05-09-2011,05-09-2011,Same Day,SB-20290,Sean Braxton,Corporate,United States,Henderson,Kentucky,South,Office Supplies,83.25,3,0,14.985,,
3976,CA-2013-167556,3/30/2013,04-03-2013,Standard Class,JM-15250,Janet Martin,Consumer,United States,New York City,New York,East,Office Supplies,41.328,7,0.2,14.9814,,
5315,CA-2014-137876,05-01-2014,05-06-2014,Standard Class,DJ-13510,Don Jones,Corporate,United States,San Francisco,California,West,Office Supplies,30.56,4,0,14.9744,,
5959,CA-2013-127138,3/13/2013,3/16/2013,Second Class,DK-13225,Dean Katz,Corporate,United States,San Francisco,California,West,Office Supplies,30.56,4,0,14.9744,,
4738,CA-2012-155054,6/13/2012,6/19/2012,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,Lewiston,Maine,East,Technology,67.98,2,0,14.9556,,
3072,CA-2011-119375,11/17/2011,11/22/2011,Standard Class,YC-21895,Yoseph Carroll,Corporate,United States,Newark,Delaware,East,Furniture,124.41,3,0,14.9292,,
1721,CA-2013-169943,5/20/2013,5/25/2013,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,New York City,New York,East,Office Supplies,47.744,4,0.2,14.92,,
6344,CA-2012-146255,03-07-2012,03-10-2012,First Class,EM-14140,Eugene Moren,Home Office,United States,Newark,Delaware,East,Office Supplies,30.44,2,0,14.9156,,
7429,US-2011-164763,3/17/2011,3/21/2011,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,South,Office Supplies,30.44,2,0,14.9156,,
3150,US-2011-109036,12/20/2011,12/25/2011,Standard Class,KH-16510,Keith Herrera,Consumer,United States,Seattle,Washington,West,Office Supplies,31.05,3,0,14.904,,
8861,CA-2012-125934,09-11-2012,9/18/2012,Standard Class,SN-20560,Skye Norling,Home Office,United States,Paterson,New Jersey,East,Office Supplies,31.05,3,0,14.904,,
9914,CA-2012-132388,10-10-2012,10-12-2012,First Class,KN-16390,Katherine Nockton,Corporate,United States,Santa Barbara,California,West,Office Supplies,31.05,3,0,14.904,,
3207,CA-2011-158372,11-10-2011,11/16/2011,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,San Diego,California,West,Furniture,53.2,5,0,14.896,,
1413,CA-2013-136329,07-10-2013,7/14/2013,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,New York City,New York,East,Furniture,165.28,4,0,14.8752,,
6695,US-2013-163538,8/27/2013,8/31/2013,Standard Class,SS-20515,Shirley Schmidt,Home Office,United States,Franklin,Wisconsin,Central,Technology,47.97,3,0,14.8707,,
4699,US-2012-138121,12/17/2012,12/17/2012,Same Day,JL-15835,John Lee,Consumer,United States,Detroit,Michigan,Central,Furniture,212.13,3,0,14.8491,,
8561,CA-2013-132829,12/24/2013,12/27/2013,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Houston,Texas,Central,Technology,131.88,3,0.2,14.8365,,
2231,CA-2011-128055,3/31/2011,04-05-2011,Standard Class,AA-10315,Alex Avila,Consumer,United States,San Francisco,California,West,Office Supplies,52.98,2,0,14.8344,,
485,CA-2014-140963,06-11-2014,6/14/2014,First Class,MT-18070,Michelle Tran,Home Office,United States,Los Angeles,California,West,Office Supplies,29.6,2,0,14.8,,
1373,US-2011-157021,04-01-2011,04-06-2011,Second Class,KM-16720,Kunst Miller,Consumer,United States,Vallejo,California,West,Office Supplies,29.6,2,0,14.8,,
9838,US-2013-125402,9/26/2013,10-02-2013,Standard Class,DL-12865,Dan Lawera,Consumer,United States,Long Beach,California,West,Office Supplies,29.6,2,0,14.8,,
6148,CA-2014-105130,11/22/2014,11/26/2014,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,San Francisco,California,West,Office Supplies,40.736,2,0.2,14.7668,,
9951,CA-2014-121559,06-02-2014,06-04-2014,Second Class,HW-14935,Helen Wasserman,Corporate,United States,Indianapolis,Indiana,Central,Technology,39.89,1,0,14.7593,,
2509,CA-2014-163902,03-03-2014,03-09-2014,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Los Angeles,California,West,Technology,196.776,3,0.2,14.7582,,
5261,CA-2011-105165,09-07-2011,09-10-2011,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,Central,Technology,196.776,3,0.2,14.7582,,
9701,CA-2014-154116,12/16/2014,12/20/2014,Standard Class,KM-16660,Khloe Miller,Consumer,United States,Inglewood,California,West,Technology,196.776,3,0.2,14.7582,,
4166,US-2014-106131,1/15/2014,1/17/2014,First Class,TP-21565,Tracy Poddar,Corporate,United States,Aurora,Colorado,West,Office Supplies,168.624,9,0.2,14.7546,,
8559,CA-2013-132829,12/24/2013,12/27/2013,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Houston,Texas,Central,Office Supplies,45.36,9,0.2,14.742,,
6855,US-2014-162670,12/24/2014,12/29/2014,Second Class,MF-18250,Monica Federle,Corporate,United States,Little Rock,Arkansas,South,Office Supplies,367.96,4,0,14.7184,,
423,CA-2014-125388,10/20/2014,10/24/2014,Standard Class,MP-17965,Michael Paige,Corporate,United States,Lawrence,Massachusetts,East,Furniture,56.56,4,0,14.7056,,
6436,US-2014-116897,5/28/2014,5/30/2014,First Class,JG-15160,James Galang,Consumer,United States,Pocatello,Idaho,West,Furniture,35,4,0,14.7,,
8447,CA-2014-125451,10/24/2014,10/25/2014,First Class,AH-10075,Adam Hart,Corporate,United States,Cranston,Rhode Island,East,Furniture,35,4,0,14.7,,
7695,CA-2013-118899,3/23/2013,3/23/2013,Same Day,MC-17275,Marc Crier,Consumer,United States,Seattle,Washington,West,Furniture,167.888,7,0.2,14.6902,,
5134,CA-2014-155607,11/27/2014,12-01-2014,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,New York City,New York,East,Office Supplies,58.73,7,0,14.6825,,
3806,CA-2013-156503,10/15/2013,10/21/2013,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,South,Office Supplies,39.152,1,0.2,14.682,,
2401,CA-2014-147361,09-10-2014,9/16/2014,Standard Class,SB-20290,Sean Braxton,Corporate,United States,Florence,South Carolina,South,Office Supplies,56.45,5,0,14.677,,
3242,US-2013-140809,02-01-2013,02-03-2013,First Class,CK-12760,Cyma Kinney,Corporate,United States,Arlington,Virginia,South,Office Supplies,56.45,5,0,14.677,,
854,CA-2013-123274,2/19/2013,2/24/2013,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,East,Furniture,44.46,2,0,14.6718,,
3129,CA-2011-136399,12/16/2011,12/17/2011,First Class,CC-12100,Chad Cunningham,Home Office,United States,Los Angeles,California,West,Furniture,44.46,2,0,14.6718,,
3677,CA-2012-156440,12-05-2012,12-09-2012,Standard Class,MH-17620,Matt Hagelstein,Corporate,United States,San Diego,California,West,Furniture,44.46,2,0,14.6718,,
1881,CA-2012-109512,03-05-2012,03-05-2012,Same Day,LF-17185,Luke Foster,Consumer,United States,New York City,New York,East,Office Supplies,29.34,3,0,14.67,,
7401,CA-2013-110009,09-09-2013,9/14/2013,Standard Class,TR-21325,Toby Ritter,Consumer,United States,Seattle,Washington,West,Furniture,43.13,1,0,14.6642,,
685,US-2014-168116,11-05-2014,11-05-2014,Same Day,GT-14635,Grant Thornton,Corporate,United States,Burlington,North Carolina,South,Office Supplies,167.44,2,0.2,14.651,,
4033,CA-2013-169957,9/27/2013,10-01-2013,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Covington,Washington,West,Office Supplies,29.9,5,0,14.651,,
7487,US-2012-134558,12/19/2012,12/24/2012,Second Class,PM-19135,Peter McVee,Home Office,United States,Dover,New Hampshire,East,Office Supplies,29.9,5,0,14.651,,
4334,CA-2012-112375,12/21/2012,12/27/2012,Standard Class,RD-19720,Roger Demir,Consumer,United States,Daytona Beach,Florida,South,Technology,50.88,6,0.2,14.628,,
9401,CA-2012-167696,9/16/2012,9/21/2012,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,Newport News,Virginia,South,Office Supplies,31.12,4,0,14.6264,,
4282,CA-2011-166989,11/14/2011,11/18/2011,Standard Class,RM-19675,Robert Marley,Home Office,United States,New York City,New York,East,Furniture,69.264,2,0.1,14.6224,,
1960,CA-2014-110905,09-11-2014,9/16/2014,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,Central,Office Supplies,33.99,3,0,14.6157,,
7201,CA-2013-104276,11/28/2013,12-04-2013,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,Fort Lauderdale,Florida,South,Technology,116.76,1,0.2,14.595,,
7802,CA-2011-143637,3/24/2011,3/29/2011,Second Class,MS-17710,Maurice Satty,Consumer,United States,Fresno,California,West,Furniture,40.48,2,0,14.5728,,
8807,CA-2013-113082,9/13/2013,9/17/2013,Standard Class,MC-17590,Matt Collister,Corporate,United States,Utica,New York,East,Furniture,40.48,2,0,14.5728,,
3862,CA-2011-135755,05-03-2011,05-10-2011,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Yonkers,New York,East,Office Supplies,40.176,3,0.2,14.5638,,
5707,CA-2014-136000,9/23/2014,9/26/2014,Second Class,SC-20440,Shaun Chance,Corporate,United States,New York City,New York,East,Office Supplies,40.176,3,0.2,14.5638,,
690,US-2011-117135,6/21/2011,6/23/2011,Second Class,NP-18325,Naresj Patel,Consumer,United States,Waynesboro,Virginia,South,Furniture,104.01,1,0,14.5614,,
2941,CA-2014-155880,3/26/2014,04-01-2014,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Milwaukee,Wisconsin,Central,Furniture,90.99,1,0,14.5584,,
3960,CA-2013-156573,5/30/2013,06-03-2013,Standard Class,RB-19360,Raymond Buch,Consumer,United States,Nashville,Tennessee,South,Furniture,44.76,3,0.2,14.547,,
114,CA-2011-115259,8/25/2011,8/27/2011,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,East,Office Supplies,40.096,14,0.2,14.5348,,
776,CA-2014-104220,1/31/2014,02-06-2014,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,Central,Furniture,34.58,7,0,14.5236,,
818,CA-2011-140858,6/28/2011,07-02-2011,Standard Class,CA-12775,Cynthia Arntzen,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,41.472,8,0.2,14.5152,,
7966,CA-2014-104864,11/19/2014,11/24/2014,Second Class,JS-15685,Jim Sink,Corporate,United States,Miramar,Florida,South,Office Supplies,41.472,8,0.2,14.5152,,
8778,CA-2013-102813,07-03-2013,07-04-2013,First Class,EA-14035,Erin Ashbrook,Corporate,United States,Huntsville,Texas,Central,Office Supplies,41.472,8,0.2,14.5152,,
9601,CA-2014-107797,05-09-2014,05-12-2014,Second Class,EB-13705,Ed Braxton,Corporate,United States,Mansfield,Texas,Central,Office Supplies,41.472,8,0.2,14.5152,,
3852,CA-2012-127593,9/21/2012,9/21/2012,Same Day,DH-13675,Duane Huffman,Home Office,United States,Quincy,Massachusetts,East,Furniture,85.3,2,0,14.501,,
4695,US-2012-138121,12/17/2012,12/17/2012,Same Day,JL-15835,John Lee,Consumer,United States,Detroit,Michigan,Central,Office Supplies,29.52,4,0,14.4648,,
6986,CA-2013-116526,09-02-2013,09-06-2013,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,Central,Office Supplies,29.52,4,0,14.4648,,
4528,US-2014-105046,7/18/2014,7/24/2014,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Rome,New York,East,Furniture,39.08,4,0,14.4596,,
7449,CA-2014-115448,11-12-2014,11/15/2014,First Class,MH-18025,Michelle Huthwaite,Consumer,United States,Knoxville,Tennessee,South,Furniture,88.92,5,0.2,14.4495,,
2520,CA-2013-124352,10/16/2013,10/22/2013,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,Central,Office Supplies,29.46,6,0,14.4354,,
7328,US-2011-131275,3/18/2011,3/24/2011,Standard Class,SC-20050,Sample Company A,Home Office,United States,Burbank,California,West,Furniture,111,2,0,14.43,,
6265,US-2013-115952,10-07-2013,10-07-2013,Same Day,JH-15910,Jonathan Howell,Consumer,United States,Tulsa,Oklahoma,Central,Office Supplies,28.85,5,0,14.425,,
3845,CA-2011-101931,10/28/2011,10/31/2011,First Class,TS-21370,Todd Sumrall,Corporate,United States,Los Angeles,California,West,Office Supplies,480.74,2,0,14.4222,,
6847,US-2013-159093,05-10-2013,5/15/2013,Standard Class,RS-19420,Ricardo Sperren,Corporate,United States,Los Angeles,California,West,Office Supplies,32.04,4,0,14.418,,
1422,CA-2012-124800,9/26/2012,9/30/2012,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,West,Office Supplies,60.672,2,0.2,14.4096,,
8967,CA-2013-134180,11-04-2013,11-08-2013,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Philadelphia,Pennsylvania,East,Technology,72,1,0.2,14.4,,
6717,CA-2013-134789,04-09-2013,4/16/2013,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Hot Springs,Arkansas,South,Office Supplies,30,6,0,14.4,,
3550,CA-2014-155292,10/31/2014,11-02-2014,First Class,RD-19810,Ross DeVincentis,Home Office,United States,Richmond,Kentucky,South,Office Supplies,30,8,0,14.4,,
3309,CA-2011-104738,12/30/2011,01-01-2012,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Laredo,Texas,Central,Technology,47.984,2,0.2,14.3952,,
3461,CA-2014-136448,9/17/2014,9/19/2014,First Class,AS-10090,Adam Shillingsburg,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,47.984,2,0.2,14.3952,,
6385,US-2014-104661,1/16/2014,1/19/2014,First Class,TB-21250,Tim Brockman,Consumer,United States,Austin,Texas,Central,Technology,47.984,2,0.2,14.3952,,
2543,CA-2011-164385,9/26/2011,10-01-2011,Second Class,NB-18580,Nicole Brennan,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,143.952,3,0.2,14.3952,,
8832,CA-2012-145324,11/15/2012,11/19/2012,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Harrisonburg,Virginia,South,Furniture,39.96,2,0,14.3856,,
1344,CA-2012-131758,5/28/2012,06-01-2012,Standard Class,KB-16315,Karl Braun,Consumer,United States,Freeport,New York,East,Office Supplies,47.82,3,0,14.346,,
2914,CA-2011-113929,6/16/2011,6/21/2011,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Hempstead,New York,East,Office Supplies,39.552,3,0.2,14.3376,,
7335,CA-2012-125563,04-11-2012,4/17/2012,Standard Class,PR-18880,Patrick Ryan,Consumer,United States,Tampa,Florida,South,Furniture,54.528,3,0.2,14.3136,,
3795,US-2011-117163,1/28/2011,02-03-2011,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,San Diego,California,West,Office Supplies,57.23,1,0,14.3075,,
2233,CA-2014-132122,07-10-2014,7/15/2014,Standard Class,JH-15820,John Huston,Consumer,United States,Chicago,Illinois,Central,Office Supplies,228.92,5,0.2,14.3075,,
9391,CA-2012-163734,6/19/2012,6/24/2012,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Houston,Texas,Central,Office Supplies,228.92,5,0.2,14.3075,,
3361,US-2012-142020,06-04-2012,06-08-2012,Second Class,TC-21535,Tracy Collins,Home Office,United States,New York City,New York,East,Office Supplies,30.44,4,0,14.3068,,
3992,CA-2012-161998,05-01-2012,05-05-2012,Standard Class,DB-13120,David Bremer,Corporate,United States,Tampa,Florida,South,Furniture,63.552,3,0.2,14.2992,,
4482,CA-2013-109365,11-04-2013,11-09-2013,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,West,Office Supplies,43.32,2,0,14.2956,,
2254,CA-2012-169201,9/28/2012,10-01-2012,First Class,HG-14965,Henry Goldwyn,Corporate,United States,San Francisco,California,West,Office Supplies,43.26,3,0,14.2758,,
3697,CA-2013-142097,10/16/2013,10/21/2013,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Springfield,Virginia,South,Office Supplies,43.26,3,0,14.2758,,
4447,US-2011-147704,11/16/2011,11/21/2011,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Bloomington,Indiana,Central,Office Supplies,29.12,4,0,14.2688,,
2846,CA-2014-138163,11/18/2014,11/21/2014,First Class,XP-21865,Xylona Preis,Consumer,United States,Everett,Massachusetts,East,Office Supplies,50.94,3,0,14.2632,,
4446,US-2011-147704,11/16/2011,11/21/2011,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Bloomington,Indiana,Central,Office Supplies,31.68,6,0,14.256,,
6010,CA-2012-135580,12/30/2012,01-03-2013,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,West,Office Supplies,74.94,3,0,14.2386,,
2002,CA-2014-166128,04-12-2014,4/19/2014,Standard Class,LW-17215,Luke Weiss,Consumer,United States,Pasadena,California,West,Office Supplies,41.86,7,0,14.2324,,
4657,CA-2012-112130,05-03-2012,05-07-2012,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,59.904,2,0.2,14.2272,,
8284,CA-2012-154284,12/21/2012,12/26/2012,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,Central,Office Supplies,59.904,2,0.2,14.2272,,
4957,CA-2011-160262,06-09-2011,6/13/2011,Second Class,TS-21205,Thomas Seio,Corporate,United States,North Las Vegas,Nevada,West,Furniture,37.4,2,0,14.212,,
4556,CA-2012-130218,3/23/2012,3/26/2012,First Class,SG-20470,Sheri Gordon,Consumer,United States,Florence,South Carolina,South,Office Supplies,31.56,4,0,14.202,,
7402,CA-2013-110009,09-09-2013,9/14/2013,Standard Class,TR-21325,Toby Ritter,Consumer,United States,Seattle,Washington,West,Office Supplies,30.87,7,0,14.2002,,
7016,CA-2011-114790,03-11-2011,3/13/2011,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,South,Technology,32.96,2,0,14.1728,,
2772,CA-2013-163986,09-04-2013,09-11-2013,Standard Class,JJ-15445,Jennifer Jackson,Consumer,United States,Waukesha,Wisconsin,Central,Office Supplies,54.5,5,0,14.17,,
6,CA-2011-115812,06-09-2011,6/14/2011,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Los Angeles,California,West,Furniture,48.86,7,0,14.1694,,more
1094,CA-2012-165085,12/27/2012,12/31/2012,Standard Class,BT-11485,Brad Thomas,Home Office,United States,Clinton,Maryland,East,Office Supplies,28.9,5,0,14.161,,
5209,CA-2012-102015,09-12-2012,9/18/2012,Standard Class,TM-21010,Tamara Manning,Consumer,United States,Auburn,New York,East,Office Supplies,28.9,5,0,14.161,,
2908,CA-2014-121615,11-04-2014,11-10-2014,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Eagan,Minnesota,Central,Office Supplies,52.4,5,0,14.148,,
9676,CA-2013-137393,05-07-2013,05-11-2013,Standard Class,GM-14500,Gene McClure,Consumer,United States,Bakersfield,California,West,Furniture,41.6,4,0,14.144,,
